SITE,SITECODE,TREAT,SPP,DBH,CAN,BROWSE,UNDERSTORY,START_END,STEM_TYPE,QUAD
STEESE,29_1,1,BENE,0.4,100,N,MOSS,,IND,2
STEESE,29_1,1,SALIX,0.5,90,N,GRASS,,IND,2
STEESE,29_1,1,BENE,0.2,100,N,GRASS,,IND,2
STEESE,29_1,1,BENE,0.8,100,N,GRASS,,IND,2
STEESE,29_1,1,SALIX,0.4,90,N,GRASS,,IND,2
STEESE,29_1,1,BENE,0.4,100,N,GRASS,,IND,2
STEESE,29_1,1,BENE,0.8,100,N,LEGR,,IND,2
STEESE,29_1,1,BENE,0.8,100,N,MOSS,,IND,2
STEESE,29_1,1,BENE,0.4,100,N,CHAN,,IND,2
STEESE,29_1,1,BENE,0.3,100,N,VAVI,,IND,2
STEESE,29_1,1,BENE,0.1,100,N,VAVI,,IND,2
STEESE,29_1,1,SALIX,0.3,100,N,GRASS,,IND,2
STEESE,29_1,1,SALIX,0.2,100,N,VAUL,,IND,2
STEESE,29_1,1,SALIX,0.2,100,N,GRASS,,IND,2
STEESE,29_1,1,SALIX,0.3,95,N,MOSS,,IND,2
STEESE,29_1,1,BENE,0.6,100,N,ROAC,,IND,2
STEESE,29_1,1,BENE,0.2,100,N,VAVI,,IND,2
STEESE,29_1,1,BENE,0.3,100,N,GRASS,,IND,2
STEESE,29_1,1,BENE,0.3,100,N,CHAN,,IND,2
STEESE,29_1,1,BENE,0.3,100,N,MOSS,,IND,2
STEESE,29_1,1,BENE,0.7,100,N,CHAN,,IND,2
STEESE,29_1,1,SALIX,0.4,95,N,VAUL,,IND,2
STEESE,29_1,1,SALIX,0.7,95,N,GRASS,,IND,2
STEESE,29_1,1,BENE,0.2,100,N,LEGR,START,CLUMP,2
STEESE,29_1,1,BENE,0.4,100,N,LEGR,,CLUMP,2
STEESE,29_1,1,BENE,0.7,100,N,LEGR,,CLUMP,2
STEESE,29_1,1,BENE,1.2,95,N,LEGR,,CLUMP,2
STEESE,29_1,1,BENE,1,95,N,LEGR,,CLUMP,2
STEESE,29_1,1,BENE,0.5,100,N,LEGR,,CLUMP,2
STEESE,29_1,1,BENE,0.9,95,N,LEGR,,CLUMP,2
STEESE,29_1,1,BENE,0.7,95,N,LEGR,,CLUMP,2
STEESE,29_1,1,BENE,0.7,95,N,LEGR,,CLUMP,2
STEESE,29_1,1,BENE,1.1,90,N,LEGR,,CLUMP,2
STEESE,29_1,1,BENE,2.2,95,N,LEGR,,CLUMP,2
STEESE,29_1,1,BENE,0.7,95,N,LEGR,,CLUMP,2
STEESE,29_1,1,BENE,1,90,N,LEGR,,CLUMP,2
STEESE,29_1,1,BENE,0.8,100,N,LEGR,END,CLUMP,2
STEESE,29_1,1,BENE,1.6,95,N,MOSS,,IND,2
STEESE,29_1,1,BENE,0.9,100,N,EQAR,,IND,2
STEESE,29_1,1,BENE,0.4,95,N,GRASS,,IND,2
STEESE,29_1,1,BENE,0.4,100,N,CHAN,,IND,2
STEESE,29_1,1,BENE,1.1,95,N,VAVI,,IND,2
STEESE,29_1,1,BENE,0.3,95,N,LEGR,START,CLUMP,2
STEESE,29_1,1,BENE,0.2,100,N,LEGR,END,CLUMP,2
STEESE,29_1,1,BENE,0.7,95,N,VAVI,,IND,2
STEESE,29_1,1,BENE,1.1,100,N,CHAN,,IND,2
STEESE,29_1,1,SALIX,0.2,100,N,MOSS,,IND,2
STEESE,29_1,1,BENE,0.4,100,N,MOSS,,IND,2
STEESE,29_1,1,SALIX,0.4,80,N,MOSS,,IND,2
STEESE,29_1,1,BENE,2.7,95,N,MOSS,,IND,2
STEESE,29_1,1,BENE,1,95,N,CHAN,,IND,2
STEESE,29_1,1,SALIX,0.4,95,N,CHAN,,IND,2
STEESE,29_1,1,BENE,0.6,90,N,MOSS,,IND,2
STEESE,29_1,1,BENE,0.3,100,N,GRASS,,IND,2
STEESE,29_1,1,BENE,0.6,90,N,MOSS,,IND,2
STEESE,29_1,1,BENE,0.2,90,N,CHAN,,IND,2
STEESE,29_1,1,BENE,1.7,95,N,LITTER,,IND,2
STEESE,23_3,3,POTR,1.7,95,N,CHAN,,IND,2
STEESE,23_3,3,POTR,1.5,95,N,CHAN,,IND,2
STEESE,23_3,3,POTR,0.1,95,N,CHAN,,IND,2
STEESE,23_3,3,SALIX,0.5,80,N,CHAN,START,CLUMP,2
STEESE,23_3,3,SALIX,0.6,80,N,CHAN,,CLUMP,2
STEESE,23_3,3,SALIX,0.4,60,N,CHAN,END,CLUMP,2
STEESE,23_3,3,SALIX,0.5,90,N,CHAN,,IND,2
STEESE,23_3,3,POTR,2,90,N,LITTER,,IND,2
STEESE,23_3,3,SALIX,0.9,70,N,LITTER,START,CLUMP,2
STEESE,23_3,3,SALIX,0.7,80,N,LITTER,,CLUMP,2
STEESE,23_3,3,SALIX,1,90,N,LITTER,,CLUMP,2
STEESE,23_3,3,SALIX,0.5,90,N,LITTER,END,CLUMP,2
STEESE,23_3,3,POTR,1,80,N,LITTER,,IND,2
STEESE,23_3,3,SALIX,0.4,80,N,CHAN,,IND,2
STEESE,23_3,3,SALIX,0.4,80,N,CHAN,,IND,2
STEESE,23_3,3,BENE,1.4,90,N,CHAN,,IND,2
STEESE,23_3,3,SALIX,0.4,90,N,LITTER,START,CLUMP,2
STEESE,23_3,3,SALIX,0.7,70,N,LITTER,END,CLUMP,2
STEESE,23_3,3,ARCTO,0.2,100,N,LITTER,,IND,2
STEESE,23_3,3,BENE,1,90,N,CHAN,,IND,2
STEESE,23_3,3,BENE,0.7,80,N,CHAN,START,CLUMP,2
STEESE,23_3,3,BENE,1.9,90,N,CHAN,END,CLUMP,2
STEESE,23_3,3,SALIX,0.2,90,N,CHAN,START,CLUMP,2
STEESE,23_3,3,SALIX,0.9,95,N,CHAN,END,CLUMP,2
STEESE,23_3,3,BENE,0.7,80,N,CHAN,START,CLUMP,2
STEESE,23_3,3,BENE,0.9,90,N,CHAN,END,CLUMP,2
STEESE,23_3,3,BENE,1.1,100,N,CHAN,,IND,2
STEESE,23_3,3,BENE,0.5,100,N,CHAN,,IND,2
STEESE,23_3,3,BENE,1.2,100,N,LITTER,,IND,2
STEESE,23_3,3,SALIX,0.9,80,N,LITTER,,IND,2
STEESE,23_3,3,BENE,0.4,90,N,CHAN,,IND,2
STEESE,23_3,3,BENE,0.2,100,N,LITTER,START,CLUMP,2
STEESE,23_3,3,BENE,0.1,100,N,LITTER,END,CLUMP,2
STEESE,23_3,3,SALIX,0.3,100,N,EQAR,START,CLUMP,2
STEESE,23_3,3,SALIX,0.4,80,N,EQAR,,CLUMP,2
STEESE,23_3,3,SALIX,0.6,70,N,EQAR,END,CLUMP,2
STEESE,23_3,3,BENE,0.4,80,N,EQAR,,IND,2
STEESE,23_3,3,POTR,2.1,80,N,CHAN,,IND,2
STEESE,23_3,3,SALIX,0.4,80,N,CHAN,START,CLUMP,2
STEESE,23_3,3,SALIX,0.4,90,N,CHAN,,CLUMP,2
STEESE,23_3,3,SALIX,0.5,70,N,CHAN,,CLUMP,2
STEESE,23_3,3,SALIX,0.3,70,N,CHAN,END,CLUMP,2
STEESE,23_3,3,SALIX,0.8,80,N,CHAN,,IND,2
STEESE,23_3,3,SALIX,1,75,N,CHAN,,IND,2
STEESE,23_3,3,BENE,0.6,100,N,CHAN,,IND,2
STEESE,23_3,3,POTR,1.2,95,N,EQSC,,IND,2
STEESE,23_3,3,SALIX,0.6,80,N,LITTER,,IND,2
STEESE,23_3,3,SALIX,0.5,95,N,CHAN,START,CLUMP,2
STEESE,23_3,3,SALIX,0.5,95,N,CHAN,END,CLUMP,2
STEESE,23_3,3,SALIX,0.5,90,N,EQAR,START,CLUMP,2
STEESE,23_3,3,SALIX,0.6,80,Y,EQAR,END,CLUMP,2
STEESE,23_3,3,POTR,0.4,100,N,EQAR,,IND,2
STEESE,23_3,3,POTR,0.5,90,Y,EQSC,,IND,2
STEESE,23_3,3,POTR,2.8,80,N,LITTER,,IND,2
STEESE,23_3,3,POTR,2.3,90,N,EQSC,,IND,2
STEESE,23_3,3,POTR,0.5,100,N,EQSC,,IND,2
STEESE,23_3,3,POTR,0.9,90,N,EQSC,,IND,2
STEESE,23_3,3,SALIX,1.1,75,N,CHAN,,IND,2
STEESE,23_3,3,SALIX,0.9,80,N,CHAN,,IND,2
STEESE,23_3,3,SALIX,0.7,90,N,EQSC,,IND,2
STEESE,23_3,3,BENE,0.1,100,N,EQSC,,IND,2
STEESE,23_3,3,SALIX,0.3,80,N,EQSC,START,CLUMP,2
STEESE,23_3,3,SALIX,0.3,80,N,EQSC,END,CLUMP,2
STEESE,23_3,3,POTR,0.5,80,N,EQSC,,IND,2
STEESE,23_3,3,SALIX,0.9,80,N,EQAR,,IND,2
STEESE,23_3,3,POTR,0.9,90,N,EQSC,,IND,2
STEESE,23_3,3,POTR,1.6,100,N,EQSC,,IND,2
STEESE,23_3,3,POTR,0.5,80,N,CHAN,,IND,2
STEESE,23_3,3,POTR,0.3,100,N,EQSC,,IND,2
STEESE,23_3,3,POTR,1.6,100,N,EQAR,,IND,2
STEESE,23_3,3,POTR,2.4,90,Y,LITTER,,IND,2
STEESE,23_3,3,POTR,0.2,95,N,CHAN,,IND,2
STEESE,23_3,3,POTR,2.3,95,Y,LITTER,,IND,2
STEESE,23_3,3,POTR,0.5,100,N,LITTER,,IND,2
STEESE,23_3,3,POTR,0.8,95,N,LITTER,,IND,2
STEESE,23_3,3,POTR,0.5,95,N,MOSS,,IND,2
STEESE,23_3,3,SALIX,0.5,90,N,CHAN,START,CLUMP,2
STEESE,23_3,3,SALIX,0.4,90,N,CHAN,,CLUMP,2
STEESE,23_3,3,SALIX,0.2,100,N,CHAN,END,CLUMP,2
STEESE,23_3,3,SALIX,1.3,95,N,CHAN,,IND,2
STEESE,23_3,3,SALIX,0.5,95,N,LITTER,,IND,2
STEESE,23_3,3,SALIX,0.7,95,Y,CHAN,,IND,2
STEESE,23_3,3,POTR,0.4,95,Y,CHAN,,IND,2
STEESE,23_3,3,POTR,2.3,100,N,CHAN,,IND,2
STEESE,23_3,3,POTR,0.9,95,N,EQAR,,IND,2
STEESE,23_3,3,POTR,0.8,85,N,CHAN,,IND,2
STEESE,23_3,3,POTR,0.7,90,N,LITTER,,IND,2
STEESE,23_3,3,SALIX,0.8,95,Y,CHAN,,IND,2
STEESE,23_3,3,POTR,0.2,100,N,CHAN,,IND,2
STEESE,23_3,3,POTR,1.6,95,N,EQAR,,IND,2
STEESE,23_3,3,POTR,0.3,95,N,LITTER,,IND,2
STEESE,23_3,3,SALIX,2.4,100,N,EQSC,,IND,2
STEESE,23_3,3,BENE,0.9,100,N,EQAR,,IND,2
STEESE,23_3,3,SALIX,0.1,100,N,LITTER,,IND,2
STEESE,23_3,3,SALIX,0.4,90,N,EQSC,,IND,2
STEESE,23_3,3,SALIX,0.3,95,N,CHAN,,IND,2
STEESE,23_3,3,SALIX,0.6,95,N,CHAN,START,CLUMP,2
STEESE,23_3,3,SALIX,0.4,100,N,CHAN,END,CLUMP,2
STEESE,23_3,3,SALIX,1,85,N,LITTER,START,CLUMP,2
STEESE,23_3,3,SALIX,1.1,80,N,LITTER,,CLUMP,2
STEESE,23_3,3,SALIX,0.6,5,N,LITTER,END,CLUMP,2
STEESE,23_3,3,SALIX,0.1,100,N,MOSS,,IND,2
STEESE,23_3,3,SALIX,0.4,95,N,LITTER,START,CLUMP,2
STEESE,23_3,3,SALIX,0.5,95,N,LITTER,,CLUMP,2
STEESE,23_3,3,SALIX,0.4,100,N,LITTER,,CLUMP,2
STEESE,23_3,3,SALIX,0.6,100,N,LITTER,,CLUMP,2
STEESE,23_3,3,SALIX,0.3,100,N,LITTER,END,CLUMP,2
STEESE,23_3,3,SALIX,0.8,70,Y,CHAN,START,CLUMP,2
STEESE,23_3,3,SALIX,0.2,90,N,CHAN,,CLUMP,2
STEESE,23_3,3,SALIX,0.5,90,Y,CHAN,,CLUMP,2
STEESE,23_3,3,SALIX,0.6,95,Y,CHAN,,CLUMP,2
STEESE,23_3,3,SALIX,0.5,95,N,CHAN,,CLUMP,2
STEESE,23_3,3,SALIX,0.2,100,N,CHAN,,CLUMP,2
STEESE,23_3,3,SALIX,0.8,95,Y,CHAN,END,CLUMP,2
STEESE,23_3,3,BENE,0.1,100,N,EQAR,,IND,2
STEESE,23_3,3,BENE,0.1,100,N,EQAR,,IND,2
STEESE,23_3,3,SALIX,0.6,95,N,EQAR,,IND,2
STEESE,23_3,3,SALIX,1.2,90,Y,CHAN,,IND,2
STEESE,23_3,3,BENE,1.2,95,N,CHAN,,IND,2
STEESE,23_3,3,SALIX,0.4,95,N,EQAR,,IND,2
STEESE,23_3,3,POTR,0.1,100,N,EQAR,,IND,2
STEESE,23_3,3,SALIX,0.6,95,N,LITTER,START,CLUMP,2
STEESE,23_3,3,SALIX,0.3,100,Y,LITTER,,CLUMP,2
STEESE,23_3,3,SALIX,1.1,90,Y,LITTER,,CLUMP,2
STEESE,23_3,3,SALIX,0.8,95,N,LITTER,,CLUMP,2
STEESE,23_3,3,SALIX,1.2,90,N,LITTER,,CLUMP,2
STEESE,23_3,3,SALIX,0.5,95,N,LITTER,END,CLUMP,2
STEESE,23_3,3,SALIX,0.3,100,N,MOSS,,IND,2
STEESE,23_3,3,SALIX,0.5,95,N,EQSC,,IND,2
STEESE,23_3,3,POTR,1,100,N,EQSC,,IND,2
STEESE,2_3,3,POTR,1.2,80,N,CHAN,,IND,2
STEESE,2_3,3,POTR,3.6,90,N,CHAN,,IND,2
STEESE,2_3,3,POTR,2.8,80,N,CHAN,,IND,2
STEESE,2_3,3,POTR,5.3,80,Y,CHAN,,IND,2
STEESE,2_3,3,POTR,0.6,95,N,LITTER,,IND,2
STEESE,2_3,3,POTR,0.6,90,N,LITTER,,IND,2
STEESE,2_3,3,POTR,2.4,80,N,LITTER,,IND,2
STEESE,2_3,3,SALIX,0.7,95,N,LITTER,,IND,2
STEESE,2_3,3,SALIX,0.9,95,N,LITTER,,IND,2
STEESE,2_3,3,SALIX,0.7,90,N,EQAR,,IND,2
STEESE,2_3,3,POTR,0.8,90,N,EQAR,,IND,2
STEESE,2_3,3,SALIX,0.9,95,N,LITTER,,IND,2
STEESE,2_3,3,SALIX,3.1,90,Y,LITTER,,IND,2
STEESE,2_3,3,SALIX,3.4,95,N,LITTER,,IND,2
STEESE,2_3,3,POTR,1.3,90,N,CHAN,,IND,2
STEESE,2_3,3,POTR,1.1,90,N,EQAR,,IND,2
STEESE,2_3,3,SALIX,1.1,95,N,EQAR,,IND,2
STEESE,2_3,3,POTR,3.3,95,N,EQAR,,IND,2
STEESE,2_3,3,BENE,0.9,95,N,EQAR,START,CLUMP,2
STEESE,2_3,3,BENE,1,95,N,EQAR,END,CLUMP,2
STEESE,2_3,3,POTR,2.5,95,N,EQAR,,IND,2
STEESE,2_3,3,POTR,0.5,90,N,EQSC,,IND,2
STEESE,2_3,3,POTR,0.4,80,N,EQAR,,IND,2
STEESE,2_3,3,POTR,0.4,80,N,EQAR,,IND,2
STEESE,2_3,3,POTR,0.7,80,N,LITTER,,IND,2
STEESE,2_3,3,POTR,1.1,80,N,LITTER,,IND,2
STEESE,2_3,3,SALIX,0.5,95,N,LITTER,,IND,2
STEESE,2_3,3,POTR,0.1,100,N,DANDELION,,IND,2
STEESE,2_3,3,POTR,0.1,100,Y,LITTER,,IND,2
STEESE,2_3,3,POTR,0.4,80,N,LITTER,,IND,2
STEESE,2_3,3,POTR,3.7,90,N,LITTER,START,CLUMP,2
STEESE,2_3,3,POTR,1.1,80,N,LITTER,,CLUMP,2
STEESE,2_3,3,POTR,4.3,95,N,LITTER,,CLUMP,2
STEESE,2_3,3,POTR,5.7,95,N,LITTER,END,CLUMP,2
STEESE,2_3,3,SALIX,0.7,100,N,LITTER,START,CLUMP,2
STEESE,2_3,3,SALIX,0.7,90,N,LITTER,END,CLUMP,2
STEESE,2_3,3,POTR,2.6,95,N,EQAR,,IND,2
STEESE,2_3,3,POTR,0.4,80,N,EQSC,,IND,2
STEESE,2_3,3,POTR,0.5,80,N,LITTER,,IND,2
STEESE,2_3,3,SALIX,0.7,95,N,LITTER,,IND,2
STEESE,2_3,3,POTR,1.9,90,N,EQAR,,IND,2
STEESE,2_3,3,POTR,0.1,100,N,MOSS,,IND,2
STEESE,2_3,3,POTR,0.5,85,N,EQAR,,IND,2
STEESE,2_3,3,POTR,2,90,N,LITTER,START,CLUMP,2
STEESE,2_3,3,POTR,2.1,95,N,LITTER,END,CLUMP,2
STEESE,2_3,3,POTR,4.7,95,N,MOSS,,IND,2
STEESE,2_3,3,POTR,4.2,95,N,MOSS,,IND,2
STEESE,2_3,3,BENE,3.5,95,N,EQSC,,IND,2
STEESE,2_3,3,POTR,0.5,100,N,EQSC,,IND,2
STEESE,2_3,3,POTR,0.1,100,N,EQSC,,IND,2
STEESE,2_3,3,POTR,2.7,95,N,EQSC,,IND,2
STEESE,2_3,3,POTR,3.1,100,N,LITTER,START,CLUMP,2
STEESE,2_3,3,POTR,1.9,90,N,LITTER,END,CLUMP,2
STEESE,2_3,3,BENE,0.8,95,N,LITTER,START,CLUMP,2
STEESE,2_3,3,BENE,0.7,95,N,LITTER,END,CLUMP,2
STEESE,2_3,3,POTR,0.9,95,N,EQAR,,IND,2
STEESE,2_3,3,SALIX,0.1,100,N,EQAR,,IND,2
STEESE,2_3,3,POTR,0.5,95,N,LITTER,,IND,2
STEESE,2_3,3,POTR,4.5,95,N,LITTER,,IND,2
STEESE,2_3,3,SALIX,0.3,95,N,EQSC,,IND,2
STEESE,2_3,3,BENE,1.5,5,Y,EQAR,,IND,2
STEESE,2_3,3,POTR,4.6,95,N,MOSS,,IND,2
STEESE,2_3,3,SALIX,2.7,90,N,EQSC,,IND,2
STEESE,2_3,3,SALIX,0.5,0,N,LITTER,,IND,2
STEESE,2_3,3,POTR,4.1,95,N,LITTER,,IND,2
STEESE,2_3,3,POTR,2.6,90,N,LITTER,,IND,2
STEESE,2_3,3,BENE,0.3,100,N,LITTER,,IND,2
STEESE,2_3,3,SALIX,0.3,100,N,LITTER,START,CLUMP,2
STEESE,2_3,3,SALIX,0.7,80,N,LITTER,,CLUMP,2
STEESE,2_3,3,SALIX,0.3,80,N,LITTER,END,CLUMP,2
STEESE,2_3,3,BENE,0.6,90,Y,LITTER,,IND,2
STEESE,2_3,3,POTR,0.7,50,Y,LITTER,,IND,2
STEESE,2_3,3,POTR,0.7,5,Y,MOSS,,IND,2
STEESE,2_3,3,POTR,2.5,80,N,EQAR,,IND,2
STEESE,2_3,3,POTR,1.9,90,N,LITTER,,IND,2
STEESE,2_3,3,POTR,0.4,80,N,GRASS,,IND,2
STEESE,2_3,3,POTR,0.6,80,N,GRASS,START,CLUMP,2
STEESE,2_3,3,POTR,0.3,80,Y,GRASS,END,CLUMP,2
STEESE,2_3,3,POTR,1.1,80,Y,MOSS,,IND,2
STEESE,2_3,3,POTR,0.8,80,N,MOSS,,IND,2
STEESE,2_3,3,POTR,0.3,70,N,LITTER,,IND,2
STEESE,2_3,3,SALIX,0.3,60,N,LITTER,,IND,2
STEESE,2_3,3,POTR,2,80,N,EQSC,,IND,2
STEESE,2_3,3,POTR,3,80,N,LITTER,,IND,2
STEESE,2_3,3,POTR,0.3,100,N,LITTER,,IND,2
STEESE,2_3,3,POTR,2.8,95,N,LITTER,,IND,2
STEESE,2_3,3,POTR,0.7,85,N,LITTER,,IND,2
STEESE,2_3,3,POTR,1.8,95,Y,LITTER,,IND,2
STEESE,2_3,3,POTR,1.4,95,N,LITTER,,IND,2
STEESE,2_3,3,POTR,1.1,95,Y,LITTER,,IND,2
STEESE,2_3,3,ARCTO,0.3,100,N,LITTER,START,CLUMP,2
STEESE,2_3,3,ARCTO,0.3,100,N,LITTER,,CLUMP,2
STEESE,2_3,3,ARCTO,0.4,100,N,LITTER,,CLUMP,2
STEESE,2_3,3,ARCTO,0.3,100,N,LITTER,,CLUMP,2
STEESE,2_3,3,ARCTO,0.2,100,N,LITTER,,CLUMP,2
STEESE,2_3,3,ARCTO,0.2,100,N,LITTER,,CLUMP,2
STEESE,2_3,3,ARCTO,0.2,100,N,LITTER,,CLUMP,2
STEESE,2_3,3,ARCTO,0.4,100,N,LITTER,END,CLUMP,2
STEESE,2_3,3,BENE,1,100,N,LITTER,,IND,2
STEESE,2_3,3,SALIX,0.8,90,N,LITTER,,IND,2
STEESE,2_3,3,SALIX,1.1,100,N,MOSS,,IND,2
STEESE,2_3,3,BENE,2.8,90,Y,LITTER,,IND,2
STEESE,2_3,3,SALIX,0.5,85,N,LITTER,,IND,2
STEESE,2_3,3,SALIX,0.5,90,N,LITTER,,IND,2
STEESE,2_3,3,SALIX,0.3,90,N,LITTER,START,CLUMP,2
STEESE,2_3,3,SALIX,0.4,90,N,LITTER,,CLUMP,2
STEESE,2_3,3,SALIX,0.5,90,N,LITTER,,CLUMP,2
STEESE,2_3,3,SALIX,0.4,95,N,LITTER,,CLUMP,2
STEESE,2_3,3,SALIX,0.7,95,N,LITTER,END,CLUMP,2
STEESE,2_3,3,SALIX,0.2,3,Y,LITTER,,IND,2
STEESE,2_3,3,SALIX,0.2,100,N,EQAR,,IND,2
STEESE,2_3,3,SALIX,0.6,95,N,LITTER,,IND,2
STEESE,2_3,3,SALIX,0.1,100,N,EQAR,START,CLUMP,2
STEESE,2_3,3,SALIX,0.2,95,N,EQAR,END,CLUMP,2
STEESE,2_3,3,POTR,1.7,100,N,LITTER,START,CLUMP,2
STEESE,2_3,3,POTR,2.1,95,N,LITTER,END,CLUMP,2
STEESE,2_3,3,SALIX,0.4,100,N,LITTER,,IND,2
STEESE,2_3,3,BENE,2.4,95,Y,LITTER,,IND,2
STEESE,2_3,3,POTR,1.5,80,N,LITTER,,IND,2
STEESE,2_3,3,POTR,1.3,95,Y,LITTER,,IND,2
STEESE,2_3,3,POTR,0.9,100,N,LITTER,,IND,2
STEESE,2_3,3,POTR,2.7,95,Y,MOSS,,IND,2
STEESE,2_3,3,POTR,3.6,90,Y,MOSS,,IND,2
STEESE,2_3,3,POTR,1.8,95,N,LITTER,,IND,2
STEESE,2_3,3,POTR,2.5,100,N,LITTER,,IND,2
STEESE,2_3,3,POTR,1.5,95,N,LITTER,,IND,2
STEESE,2_3,3,POTR,1.3,90,N,LITTER,,IND,2
STEESE,2_3,3,POTR,2.4,95,Y,LITTER,,IND,2
STEESE,2_3,3,POTR,1.6,95,N,LITTER,,IND,2
STEESE,2_3,3,POTR,0.1,100,N,CHAN,,IND,2
STEESE,2_3,3,POTR,0.1,100,N,LITTER,,IND,2
STEESE,2_3,3,POTR,0.2,100,N,CHAN,,IND,2
STEESE,2_3,3,POTR,4.7,95,N,LITTER,,IND,2
STEESE,2_3,3,POTR,2.3,90,N,LITTER,,IND,2
STEESE,36_3,3,PIME,5,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,5.3,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,5.1,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,5.7,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,5,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,6.5,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,7.9,0,N,VAVI,,IND,2
STEESE,36_3,3,SALIX,0.5,95,N,LEGR,START,CLUMP,2
STEESE,36_3,3,SALIX,0.6,100,N,LEGR,,CLUMP,2
STEESE,36_3,3,SALIX,0.4,95,N,LEGR,END,CLUMP,2
STEESE,36_3,3,PIME,2.1,0,N,LEGR,,IND,2
STEESE,36_3,3,SALIX,0.7,100,N,MOSS,START,CLUMP,2
STEESE,36_3,3,SALIX,0.6,100,N,MOSS,,CLUMP,2
STEESE,36_3,3,SALIX,0.8,0,N,MOSS,END,CLUMP,2
STEESE,36_3,3,PIME,3,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,2.4,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,10.4,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,8.8,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,7.1,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,2.9,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,5.3,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,6.9,0,N,CHAN,,IND,2
STEESE,36_3,3,SALIX,0.7,100,N,LEGR,START,CLUMP,2
STEESE,36_3,3,SALIX,0.3,0,N,LEGR,END,CLUMP,2
STEESE,36_3,3,PIME,4.6,0,N,CHAN,,IND,2
STEESE,36_3,3,PIME,5,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,6.7,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,5.5,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,2.8,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,6.2,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,1.5,0,N,ROAC,,IND,2
STEESE,36_3,3,PIME,2.9,0,N,LEGR,,IND,2
STEESE,36_3,3,SALIX,0.5,100,N,EQSC,START,CLUMP,2
STEESE,36_3,3,SALIX,0.3,80,N,EQSC,,CLUMP,2
STEESE,36_3,3,SALIX,0.4,100,N,EQSC,,CLUMP,2
STEESE,36_3,3,SALIX,0.4,100,N,EQSC,,CLUMP,2
STEESE,36_3,3,SALIX,0.5,0,N,EQSC,,CLUMP,2
STEESE,36_3,3,SALIX,0.4,100,N,EQSC,,CLUMP,2
STEESE,36_3,3,SALIX,0.4,100,N,EQSC,,CLUMP,2
STEESE,36_3,3,SALIX,0.3,100,N,EQSC,,CLUMP,2
STEESE,36_3,3,SALIX,0.3,0,N,EQSC,END,CLUMP,2
STEESE,36_3,3,SALIX,0.5,100,N,LEGR,START,CLUMP,2
STEESE,36_3,3,SALIX,0.3,100,N,LEGR,,CLUMP,2
STEESE,36_3,3,SALIX,0.5,100,N,LEGR,,CLUMP,2
STEESE,36_3,3,SALIX,0.3,100,N,LEGR,,CLUMP,2
STEESE,36_3,3,SALIX,0.3,100,N,LEGR,END,CLUMP,2
STEESE,36_3,3,SALIX,0.2,100,N,LEGR,START,CLUMP,2
STEESE,36_3,3,SALIX,0.4,0,N,LEGR,,CLUMP,2
STEESE,36_3,3,SALIX,0.2,0,N,LEGR,END,CLUMP,2
STEESE,36_3,3,PIME,7.9,0,N,ROAC,,IND,2
STEESE,36_3,3,PIME,7.4,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,3.7,0,N,VAVI,,IND,2
STEESE,36_3,3,SALIX,0.6,100,N,LEGR,START,CLUMP,2
STEESE,36_3,3,SALIX,0.6,100,N,LEGR,END,CLUMP,2
STEESE,36_3,3,PIME,2.6,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,6,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,5.7,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,4.6,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,5.5,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,2.6,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,3.6,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,7.3,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,4.3,0,N,ROAC,,IND,2
STEESE,36_3,3,PIME,3.6,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,5.5,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,2.6,0,N,VAUL,,IND,2
STEESE,36_3,3,PIME,1.8,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,7.5,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,5.6,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,4.6,0,N,VAVI,,IND,2
